Sport,Sporting Event Name,athletes,country_name,athlete_full_name,Olympic Host,Olympic Name,Year
Speed skating,1500m women,,Republic of Korea,Seon-Ok Jeon,Japan,Sapporo 1972,1972
Speed skating,500m women,,Republic of Korea,Seon-Ok Jeon,Japan,Sapporo 1972,1972
Speed skating,3000m women,,Norway,Kirsti BIERMANN,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Norway,Kirsti BIERMANN,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Norway,Kirsti BIERMANN,Japan,Sapporo 1972,1972
Speed skating,500m women,,Norway,Kirsti BIERMANN,Japan,Sapporo 1972,1972
Speed skating,3000m women,,Finland,Arja KANTOLA,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Finland,Arja KANTOLA,Japan,Sapporo 1972,1972
Speed skating,500m women,,Finland,Arja KANTOLA,Japan,Sapporo 1972,1972
Speed skating,3000m women,,United States of America,Jeanne OMELENCHUK,Japan,Sapporo 1972,1972
Speed skating,3000m women,,Republic of Korea,Jung-Hee CHOI,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Republic of Korea,Jung-Hee CHOI,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Republic of Korea,Jung-Hee CHOI,Japan,Sapporo 1972,1972
Speed skating,500m women,,Republic of Korea,Jung-Hee CHOI,Japan,Sapporo 1972,1972
Speed skating,1000m women,,United States of America,Anne HENNING,Japan,Sapporo 1972,1972
Speed skating,500m women,,United States of America,Anne HENNING,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Netherlands,Elisabeth VAN DEN BROM,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Netherlands,Elisabeth VAN DEN BROM,Japan,Sapporo 1972,1972
Speed skating,500m women,,Netherlands,Elisabeth VAN DEN BROM,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Sweden,Ylva HEDLUND,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Sweden,Ylva HEDLUND,Japan,Sapporo 1972,1972
Speed skating,500m women,,Sweden,Ylva HEDLUND,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Japan,Emiko TAGUCHI,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Japan,Emiko TAGUCHI,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Federal Republic of Germany,Paula DUFTER,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Federal Republic of Germany,Paula DUFTER,Japan,Sapporo 1972,1972
Speed skating,500m women,,Federal Republic of Germany,Paula DUFTER,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Japan,Sachiko SAITO,Japan,Sapporo 1972,1972
Speed skating,500m women,,Japan,Sachiko SAITO,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Democratic People's Republic of Korea,In Sook TAK,Japan,Sapporo 1972,1972
Speed skating,500m women,,Democratic People's Republic of Korea,In Sook TAK,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Netherlands,Trijnie REP,Japan,Sapporo 1972,1972
Speed skating,500m women,,Netherlands,Trijnie REP,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Republic of Korea,Kyung-Hee LEE,Japan,Sapporo 1972,1972
Speed skating,500m women,,Republic of Korea,Kyung-Hee LEE,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Democratic People's Republic of Korea,Dong Ok CHOI,Japan,Sapporo 1972,1972
Speed skating,1000m women,,Japan,Ryoko ONOZAWA,Japan,Sapporo 1972,1972
Speed skating,500m women,,Japan,Ryoko ONOZAWA,Japan,Sapporo 1972,1972
Speed skating,1000m women,,German Democratic Republic (Germany),Ruth SCHLEIERMACHER,Japan,Sapporo 1972,1972
Speed skating,500m women,,German Democratic Republic (Germany),Ruth SCHLEIERMACHER,Japan,Sapporo 1972,1972
Speed skating,10000m men,,Norway,Per-Willy GUTTORMSEN,Japan,Sapporo 1972,1972
Speed skating,10000m men,,Norway,Dag FORNAESS,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Norway,Dag FORNAESS,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Democratic People's Republic of Korea,Myong Ja KIM,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Canada,Jennifer JACKSON,Japan,Sapporo 1972,1972
Speed skating,1500m women,,Federal Republic of Germany,Monika STÜTZLE,Japan,Sapporo 1972,1972
Speed skating,500m women,,Federal Republic of Germany,Monika STÜTZLE,Japan,Sapporo 1972,1972
Speed skating,500m women,,United States of America,Kay LUNDA,Japan,Sapporo 1972,1972
Speed skating,500m women,,Soviet Union,Alla BUTOVA,Japan,Sapporo 1972,1972
Speed skating,500m women,,Canada,Donna MCCANNELL,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Norway,Björn TVETER,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Norway,Svein-Erik STIANSEN,Japan,Sapporo 1972,1972
Speed skating,1500m men,,United States of America,Gary JONLAND,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Sweden,Göran Johansson,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Netherlands,Eddy VERHEYEN,Japan,Sapporo 1972,1972
Speed skating,500m men,,Netherlands,Eddy VERHEYEN,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Japan,Mutsuhiko MAEDA,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Canada,Robert HODGES,Japan,Sapporo 1972,1972
Speed skating,1500m men,,United States of America,William LANIGAN,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Finland,Seppo HÄNNINEN,Japan,Sapporo 1972,1972
Speed skating,500m men,,Finland,Seppo HÄNNINEN,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Austria,Otmar BRAUNECKER,Japan,Sapporo 1972,1972
Speed skating,500m men,,Austria,Otmar BRAUNECKER,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Finland,Leo LINKOVESI,Japan,Sapporo 1972,1972
Speed skating,500m men,,Finland,Leo LINKOVESI,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Republic of Korea,Chung-Gu Jeong,Japan,Sapporo 1972,1972
Speed skating,500m men,,Republic of Korea,Chung-Gu Jeong,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Mongolia,Dashnyam Luvsanlkhagvyn,Japan,Sapporo 1972,1972
Speed skating,500m men,,Mongolia,Dashnyam Luvsanlkhagvyn,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Australia,James LYNCH,Japan,Sapporo 1972,1972
Speed skating,500m men,,Australia,James LYNCH,Japan,Sapporo 1972,1972
Speed skating,500m men,,Federal Republic of Germany,Erhard KELLER,Japan,Sapporo 1972,1972
Speed skating,500m men,,Sweden,Hasse BÖRJES,Japan,Sapporo 1972,1972
Speed skating,500m men,,Norway,Per BJÖRANG,Japan,Sapporo 1972,1972
Speed skating,500m men,,Sweden,Ove KÖNIG,Japan,Sapporo 1972,1972
Speed skating,500m men,,Federal Republic of Germany,Hans LICHTENSTERN,Japan,Sapporo 1972,1972
Speed skating,500m men,,United States of America,Peter EBERLING,Japan,Sapporo 1972,1972
Speed skating,500m men,,Norway,Lasse EFSKIND,Japan,Sapporo 1972,1972
Speed skating,500m men,,Japan,Takayuki HIDA,Japan,Sapporo 1972,1972
Speed skating,500m men,,Soviet Union,Vladimir KOMAROV,Japan,Sapporo 1972,1972
Speed skating,500m men,,United States of America,Neil BLATCHFORD,Japan,Sapporo 1972,1972
Speed skating,500m men,,Norway,Johan LIND,Japan,Sapporo 1972,1972
Speed skating,500m men,,Japan,Keiichi SUZUKI,Japan,Sapporo 1972,1972
Speed skating,500m men,,United States of America,Gregory LYMAN,Japan,Sapporo 1972,1972
Speed skating,500m men,,Canada,Gerard CASSAN,Japan,Sapporo 1972,1972
Speed skating,500m men,,Canada,John CASSIDY,Japan,Sapporo 1972,1972
Speed skating,500m men,,Netherlands,Jacob VAN DIJK,Japan,Sapporo 1972,1972
Speed skating,500m men,,Norway,Ole Christian Iversen,Japan,Sapporo 1972,1972
Speed skating,500m men,,United States of America,John WURSTER,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,,German Democratic Republic (Germany),Manuela GROSS,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,,German Democratic Republic (Germany),Uwe KAGELMANN,Japan,Sapporo 1972,1972
Speed skating,10000m men,,Norway,Sten STENSEN,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Norway,Roar GRÖNVOLD,Japan,Sapporo 1972,1972
Speed skating,1500m men,,Sweden,Göran CLAESON,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,,Soviet Union,Irina RODNINA,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,,Soviet Union,Aleksey ULANOV,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,,Soviet Union,Lyudmila SMIRNOVA,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,,Soviet Union,Andrey SURAYKIN,Japan,Sapporo 1972,1972
Figure skating,Pairs mixed,"[('Lyudmila BELOUSOVA', 'https://olympics.com/en/athletes/lyudmila-belousova'), ('Oleg PROTOPOPOV', 'https://olympics.com/en/athletes/oleg-protopopov')]",Soviet Union,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Tatyana ZHUK', 'https://olympics.com/en/athletes/tatyana-zhuk'), ('Aleksandr GORELIK', 'https://olympics.com/en/athletes/aleksandr-gorelik')]",Soviet Union,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Margot GLOCKSHUBER', 'https://olympics.com/en/athletes/margot-glockshuber'), ('Wolfgang DANNE', 'https://olympics.com/en/athletes/wolfgang-danne')]",Federal Republic of Germany,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Heidemarie STEINER', 'https://olympics.com/en/athletes/heidemarie-steiner'), ('Heinz-Ulrich WALTHER', 'https://olympics.com/en/athletes/heinz-ulrich-walther')]",German Democratic Republic (Germany),,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Irene MÜLLER', 'https://olympics.com/en/athletes/irene-muller'), ('Hans-Georg DALLMER', 'https://olympics.com/en/athletes/hans-georg-dallmer')]",German Democratic Republic (Germany),,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Tamara MOSKVINA', 'https://olympics.com/en/athletes/tamara-moskvina'), ('Aleksey Mishin', None)]",Soviet Union,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Cynthia Diane KAUFFMAN', 'https://olympics.com/en/athletes/cynthia-diane-kauffman'), ('Ronald Lee KAUFFMAN', 'https://olympics.com/en/athletes/ronald-lee-kauffman')]",United States of America,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Sandi SWEITZER', 'https://olympics.com/en/athletes/sandi-sweitzer'), ('Roy WAGELEIN', 'https://olympics.com/en/athletes/roy-wagelein')]",United States of America,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Alicia STARBUCK', 'https://olympics.com/en/athletes/alicia-starbuck'), ('Kenneth SHELLEY', 'https://olympics.com/en/athletes/kenneth-shelley')]",United States of America,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Gudrun HAUSS', 'https://olympics.com/en/athletes/gudrun-hauss'), ('Walter HÄFNER', 'https://olympics.com/en/athletes/walter-hafner')]",Federal Republic of Germany,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Marianne STREIFLER', 'https://olympics.com/en/athletes/marianne-streifler'), ('Herbert WIESINGER', 'https://olympics.com/en/athletes/herbert-wiesinger')]",Federal Republic of Germany,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Bohunka SRAMKOVA', 'https://olympics.com/en/athletes/bohunka-sramkova'), ('Jan SRAMEK', 'https://olympics.com/en/athletes/jan-sramek')]",Czechoslovakia,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Liana DRAHOVA', 'https://olympics.com/en/athletes/liana-drahova'), ('Peter BARTOSEVICZ', 'https://olympics.com/en/athletes/peter-bartosevicz')]",Czechoslovakia,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Janina POREMSKA', 'https://olympics.com/en/athletes/janina-poremska'), ('Piotr SCZYPA', 'https://olympics.com/en/athletes/piotr-sczypa')]",Poland,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Evelyne SCHNEIDER', 'https://olympics.com/en/athletes/evelyne-schneider'), ('Wilhelm BIETAK', 'https://olympics.com/en/athletes/wilhelm-bietak')]",Austria,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Anne-Louise FORDER', 'https://olympics.com/en/athletes/anne-louise-forder'), ('Richard STEPHENS', 'https://olympics.com/en/athletes/richard-stephens')]",Canada,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Betty MCKILLIGAN', 'https://olympics.com/en/athletes/betty-mckilligan'), ('John MCKILLIGAN', 'https://olympics.com/en/athletes/john-mckilligan')]",Canada,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Linda BERNARD', 'https://olympics.com/en/athletes/linda-bernard'), ('Raymond WILSON', 'https://olympics.com/en/athletes/raymond-wilson')]",Great Britain,,France,Grenoble 1968,1968
Figure skating,Pairs mixed,"[('Fabienne Etlensperger', None), ('Jean-R. RACLE', 'https://olympics.com/en/athletes/jean-r-racle')]",France,,France,Grenoble 1968,1968
Speed skating,1500m men,,Australia,Colin Victor COATES,France,Grenoble 1968,1968
Speed skating,500m men,,Australia,Colin Victor COATES,France,Grenoble 1968,1968
Speed skating,1000m women,,Norway,Lisbeth KORSMO,France,Grenoble 1968,1968
Speed skating,1500m women,,Norway,Lisbeth KORSMO,France,Grenoble 1968,1968
Speed skating,500m women,,Norway,Lisbeth KORSMO,France,Grenoble 1968,1968
Speed skating,3000m women,,Norway,Lisbeth KORSMO,France,Grenoble 1968,1968
Speed skating,1500m men,,Sweden,Örjan SANDLER,France,Grenoble 1968,1968
Speed skating,5000m men,,Sweden,Örjan SANDLER,France,Grenoble 1968,1968
Speed skating,10000m men,,Sweden,Örjan SANDLER,France,Grenoble 1968,1968
Figure skating,Individual men,,German Democratic Republic (Germany),Jan HOFFMANN,France,Grenoble 1968,1968
Figure skating,Individual men,,Soviet Union,Sergey Volkov,France,Grenoble 1968,1968
Speed skating,1500m men,,Switzerland,Franz KRIENBÜHL,France,Grenoble 1968,1968
Speed skating,5000m men,,Switzerland,Franz KRIENBÜHL,France,Grenoble 1968,1968
Speed skating,1000m women,,Norway,Sigrid SUNDBY,France,Grenoble 1968,1968
Speed skating,1500m women,,Norway,Sigrid SUNDBY,France,Grenoble 1968,1968
Speed skating,500m women,,Norway,Sigrid SUNDBY,France,Grenoble 1968,1968
Speed skating,3000m women,,Norway,Sigrid SUNDBY,France,Grenoble 1968,1968
Speed skating,500m men,,Soviet Union,Valery MURATOV,France,Grenoble 1968,1968
Speed skating,1500m men,,Japan,Masaki SUZUKI,France,Grenoble 1968,1968
Speed skating,500m men,,Japan,Masaki SUZUKI,France,Grenoble 1968,1968
Speed skating,1000m women,,Soviet Union,Lyudmila TITOVA,France,Grenoble 1968,1968
Speed skating,1500m women,,Soviet Union,Lyudmila TITOVA,France,Grenoble 1968,1968
Speed skating,500m women,,Soviet Union,Lyudmila TITOVA,France,Grenoble 1968,1968
Figure skating,Individual women,,Austria,Beatrix SCHUBA,France,Grenoble 1968,1968
Figure skating,Individual women,,Canada,Karen MAGNUSSEN,France,Grenoble 1968,1968
Figure skating,Individual women,,United States of America,Janet LYNN,France,Grenoble 1968,1968
Figure skating,Individual women,,Hungary,Zsuzsa ALMASSY,France,Grenoble 1968,1968
Figure skating,Individual women,,German Democratic Republic (Germany),Sonja MORGENSTERN,France,Grenoble 1968,1968
Figure skating,Individual women,,Italy,Rita TRAPANESE,France,Grenoble 1968,1968
Figure skating,Individual women,,Switzerland,Charlotte WALTER,France,Grenoble 1968,1968
Figure skating,Individual women,,Japan,Kusumi YAMASHITA,France,Grenoble 1968,1968
Figure skating,Individual men,,Czechoslovakia,Ondrej NEPELA,France,Grenoble 1968,1968
Figure skating,Individual men,,Soviet Union,Sergey CHETVERUKHIN,France,Grenoble 1968,1968
Figure skating,Individual men,,France,Patrick PERA,France,Grenoble 1968,1968
Figure skating,Individual men,,United States of America,John Misha PETKEVICH,France,Grenoble 1968,1968
Figure skating,Individual men,,Great Britain,Haig OUNDJIAN,France,Grenoble 1968,1968
Figure skating,Individual men,,France,Jacques MROZEK,France,Grenoble 1968,1968
Figure skating,Individual men,,Austria,Günter ANDERL,France,Grenoble 1968,1968
Figure skating,Individual men,,Japan,Yutaka HIGUCHI,France,Grenoble 1968,1968
Speed skating,1500m men,,Netherlands,Ard SCHENK,France,Grenoble 1968,1968
Speed skating,500m men,,Netherlands,Ard SCHENK,France,Grenoble 1968,1968
Speed skating,500m men,,Norway,Roar GRÖNVOLD,France,Grenoble 1968,1968
Speed skating,1500m men,,Sweden,Göran CLAESSON,France,Grenoble 1968,1968
Speed skating,1500m men,,Netherlands,Cornelis VERKERK,France,Grenoble 1968,1968
Speed skating,500m men,,Netherlands,Cornelis VERKERK,France,Grenoble 1968,1968
Speed skating,5000m men,,Netherlands,Cornelis VERKERK,France,Grenoble 1968,1968
Speed skating,10000m men,,Netherlands,Cornelis VERKERK,France,Grenoble 1968,1968
Speed skating,5000m men,,Soviet Union,Valery Lavrushkin,France,Grenoble 1968,1968
Speed skating,10000m men,,Soviet Union,Valery Lavrushkin,France,Grenoble 1968,1968
Speed skating,1500m men,,Netherlands,Jan BOLS,France,Grenoble 1968,1968
Speed skating,500m men,,Netherlands,Jan BOLS,France,Grenoble 1968,1968
Speed skating,5000m men,,Netherlands,Jan BOLS,France,Grenoble 1968,1968
Speed skating,10000m men,,Netherlands,Jan BOLS,France,Grenoble 1968,1968
Speed skating,500m men,,Federal Republic of Germany,Gerhard ZIMMERMANN,France,Grenoble 1968,1968
Speed skating,5000m men,,Federal Republic of Germany,Gerhard ZIMMERMANN,France,Grenoble 1968,1968
Speed skating,1500m men,,Finland,Kimmo KOSKINEN,France,Grenoble 1968,1968
Speed skating,500m men,,Finland,Kimmo KOSKINEN,France,Grenoble 1968,1968
Speed skating,5000m men,,Finland,Kimmo KOSKINEN,France,Grenoble 1968,1968
Speed skating,10000m men,,Finland,Kimmo KOSKINEN,France,Grenoble 1968,1968
Speed skating,1500m men,,Sweden,Johnny HÖGLIN,France,Grenoble 1968,1968
Speed skating,5000m men,,Sweden,Johnny HÖGLIN,France,Grenoble 1968,1968
Speed skating,10000m men,,Sweden,Johnny HÖGLIN,France,Grenoble 1968,1968
Speed skating,1500m men,,Italy,Giancarlo GLODER,France,Grenoble 1968,1968
Speed skating,5000m men,,Italy,Giancarlo GLODER,France,Grenoble 1968,1968
Speed skating,10000m men,,Italy,Giancarlo GLODER,France,Grenoble 1968,1968
Speed skating,5000m men,,Great Britain,John Barry BLEWITT,France,Grenoble 1968,1968
Speed skating,5000m men,,Mongolia,Tsend Luvsansharavyn,France,Grenoble 1968,1968
Speed skating,1000m women,,Netherlands,Stien Baas-Kaiser,France,Grenoble 1968,1968
Speed skating,1500m women,,Netherlands,Stien Baas-Kaiser,France,Grenoble 1968,1968
Speed skating,500m women,,Netherlands,Stien Baas-Kaiser,France,Grenoble 1968,1968
Speed skating,3000m women,,Netherlands,Stien Baas-Kaiser,France,Grenoble 1968,1968
Speed skating,1000m women,,United States of America,Dianne HOLUM,France,Grenoble 1968,1968
Speed skating,1500m women,,United States of America,Dianne HOLUM,France,Grenoble 1968,1968
Speed skating,500m women,,United States of America,Dianne HOLUM,France,Grenoble 1968,1968
Speed skating,1500m women,,Japan,Kaname IDE,France,Grenoble 1968,1968
Speed skating,500m women,,Japan,Kaname IDE,France,Grenoble 1968,1968
Speed skating,3000m women,,Japan,Kaname IDE,France,Grenoble 1968,1968
Speed skating,1000m women,,Norway,Kirsti BIERMANN,France,Grenoble 1968,1968
Speed skating,500m women,,Norway,Kirsti BIERMANN,France,Grenoble 1968,1968
Speed skating,1000m women,,Finland,Arja KANTOLA,France,Grenoble 1968,1968
Speed skating,1500m women,,Finland,Arja KANTOLA,France,Grenoble 1968,1968
Speed skating,500m women,,Finland,Arja KANTOLA,France,Grenoble 1968,1968
Speed skating,3000m women,,Finland,Arja KANTOLA,France,Grenoble 1968,1968
Speed skating,1500m women,,United States of America,Jeanne OMELENCHUK,France,Grenoble 1968,1968
Speed skating,3000m women,,United States of America,Jeanne OMELENCHUK,France,Grenoble 1968,1968
Speed skating,1000m women,,Netherlands,Elisabeth VAN DEN BROM,France,Grenoble 1968,1968
Speed skating,500m women,,Netherlands,Elisabeth VAN DEN BROM,France,Grenoble 1968,1968
Speed skating,1000m women,,Sweden,Ylva HEDLUND,France,Grenoble 1968,1968
Speed skating,1500m women,,Sweden,Ylva HEDLUND,France,Grenoble 1968,1968
Speed skating,500m women,,Sweden,Ylva HEDLUND,France,Grenoble 1968,1968
Speed skating,1500m women,,Federal Republic of Germany,Paula DUFTER,France,Grenoble 1968,1968
Speed skating,3000m women,,Federal Republic of Germany,Paula DUFTER,France,Grenoble 1968,1968
Speed skating,1000m women,,Japan,Sachiko SAITO,France,Grenoble 1968,1968
Speed skating,1500m women,,Japan,Sachiko SAITO,France,Grenoble 1968,1968
Speed skating,500m women,,Japan,Sachiko SAITO,France,Grenoble 1968,1968
Speed skating,1000m women,,German Democratic Republic (Germany),Ruth SCHLEIERMACHER,France,Grenoble 1968,1968
Speed skating,1500m women,,German Democratic Republic (Germany),Ruth SCHLEIERMACHER,France,Grenoble 1968,1968
Speed skating,500m women,,German Democratic Republic (Germany),Ruth SCHLEIERMACHER,France,Grenoble 1968,1968
Speed skating,5000m men,,Norway,Per-Willy GUTTORMSEN,France,Grenoble 1968,1968
Speed skating,10000m men,,Norway,Per-Willy GUTTORMSEN,France,Grenoble 1968,1968
Speed skating,1500m men,,Norway,Björn TVETER,France,Grenoble 1968,1968
